,BHK,Location,Total_sqft,Bedroom,Bathroom,Price,price_per_sqft,Skewed_SP
25896,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
25898,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
25899,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
25900,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
25901,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
25902,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
25903,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
25904,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
25905,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
25906,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
25907,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
25908,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
25909,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
25910,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
25911,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
25912,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
25913,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
25914,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
25915,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
25916,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
25918,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
25919,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
25920,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
25921,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
25922,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
25923,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
25924,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
25925,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
25926,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
25927,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
25928,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
25929,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
25930,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
25931,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
25932,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
25933,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
25934,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
25935,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
25936,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
25938,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
25939,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
25940,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
25941,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
25942,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
25943,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
25944,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
25945,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
25946,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
25947,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
25948,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
25949,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
25950,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
25951,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
25952,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
25953,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
25954,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
25955,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
25956,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
25958,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
25959,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
25960,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
25961,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
25962,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
25963,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
25964,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
25965,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
25966,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
25967,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
25968,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
25969,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
25970,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
25971,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
25972,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
25973,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
25974,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
25975,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
25976,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
25978,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
25979,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
25980,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
25981,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
25982,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
25983,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
25984,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
25985,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
25986,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
25987,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
25988,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
25989,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
25990,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
25991,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
25992,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
25993,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
25994,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
25995,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
25996,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
25998,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
25999,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26000,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26001,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26002,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26003,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26004,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26005,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26006,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26007,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26008,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26009,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26010,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26011,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26012,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26013,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26014,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26015,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26016,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26018,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26019,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26020,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26021,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26022,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26023,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26024,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26025,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26026,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26027,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26028,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26029,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26030,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26031,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26032,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26033,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26034,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26035,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26036,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26038,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26039,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26040,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26041,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26042,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26043,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26044,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26045,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26046,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26047,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26048,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26049,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26050,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26051,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26052,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26053,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26054,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26055,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26056,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26058,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26059,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26060,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26061,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26062,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26063,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26064,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26065,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26066,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26067,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26068,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26069,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26070,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26071,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26072,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26073,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26074,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26075,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26076,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26078,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26079,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26080,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26081,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26082,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26083,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26084,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26085,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26086,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26087,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26088,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26089,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26090,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26091,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26092,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26093,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26094,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26095,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26096,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26098,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26099,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26100,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26101,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26102,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26103,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26104,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26105,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26106,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26107,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26108,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26109,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26110,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26111,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26112,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26113,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26114,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26115,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26116,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26118,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26119,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26120,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26121,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26122,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26123,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26124,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26125,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26126,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26127,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26128,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26129,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26130,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26131,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26132,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26133,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26134,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26135,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26136,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26138,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26139,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26140,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26141,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26142,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26143,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26144,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26145,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26146,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26147,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26148,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26149,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26150,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26151,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26152,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26153,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26154,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26155,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26156,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26158,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26159,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26160,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26161,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26162,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26163,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26164,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26165,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26166,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26167,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26168,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26169,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26170,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26171,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26172,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26173,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26174,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26175,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26176,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26178,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26179,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26180,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26181,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26182,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26183,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26184,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26185,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26186,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26187,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26188,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26189,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26190,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26191,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26192,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26193,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26194,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26195,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26196,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26198,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26199,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26200,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26201,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26202,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26203,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26204,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26205,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26206,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26207,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26208,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26209,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26210,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26211,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26212,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26213,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26214,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26215,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26216,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26218,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26219,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26220,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26221,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26222,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26223,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26224,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26225,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26226,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26227,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26228,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26229,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26230,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26231,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26232,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26233,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26234,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26235,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26236,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
26238,3,"Madhavaram, Chennai",850,3+,3,71.145,,4.278677982749219
26239,3,"Poonamalle, Chennai",850,3+,3,18.6,,2.975529566236472
26240,3,"Ponneri, Chennai",850,3+,3,57.7,,4.072439726834051
26241,3,"Pallikaranai, Chennai",850,3+,3,86.14,,4.467516020689296
26242,3,"Gerugambakkam,Chennai west,Chennai",850,3+,3,35.325,,3.5925062094563467
26243,3,"Mogappair, Chennai",850,3+,3,2.3,,1.1939224684724346
26244,3,"Kandigai,Chennai south,Chennai",850,3+,3,55.945,,4.042085889726314
26245,3,"Perumbakkam,Chennai south,Chennai",850,3+,3,64.72,,4.185403293169068
26246,3,"Maduravoyal,Chennai west,Chennai",850,3+,3,72.68,,4.299731391947051
26247,3,"Semmanchery, Chennai",850,3+,3,32.915,,3.5238573943980427
26248,3,"ECR, Chennai",850,3+,3,44.475,,3.817162724404186
26249,3,"Nolambur, Chennai",850,3+,3,40.405,,3.7234016464856636
26250,3,"Siruseri, OMR",850,3+,3,47.445,,3.8804291338369676
26251,3,"Ambattur,Chennai North,Chennai",850,3+,3,18.045,,2.9468045999305676
26252,3,"Singaperumal Koil,GST Road,Chennai",850,3+,3,37.54,,3.6516966629862204
26253,3,"Guindy,Chennai south,Chennai",850,3+,3,4.21,,1.6505798557652755
26254,3,"Medavakkam, Chennai",850,3+,3,66.195,,4.207598839999028
26255,3,"Karapakkam,Chennai south,Chennai",850,3+,3,17.735,,2.930393432245651
26256,3,"Mogappair, Chennai",850,3+,3,31.435,,3.4792380866650188
